,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
9.5E+12,0,0.999999482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45E-32,1.29E-69,1.16E-18,2.00E-13,0.027488319,0.010109019,0.358401156,0.645977673,0.490489024,0.909719169,0.917381387,0.981890637,0.997770632
9.6E+12,0,0.999999485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10E-32,2.49E-70,7.67E-19,1.50E-13,0.026694528,0.00972221,0.355701327,0.643493237,0.489415705,0.909823731,0.916376475,0.983231269,0.998084597
9.7E+12,0,0.999999488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49E-32,4.82E-71,5.06E-19,1.13E-13,0.025953972,0.009353369,0.352961317,0.642023955,0.487817273,0.909435049,0.915354895,0.980593828,0.994708788
9.8E+12,0,0.99999949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16E-33,9.34E-72,3.35E-19,8.42E-14,0.025149363,0.008978401,0.351250275,0.640719123,0.485567157,0.907320254,0.91696541,0.983987796,0.992584267
9.9E+12,0,0.999999493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44E-33,1.80E-72,2.22E-19,6.29E-14,0.024405798,0.008649894,0.348343414,0.638528161,0.482966493,0.907331518,0.914943198,0.987049002,0.999087604
1E+13,0,0.999999495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65E-33,3.50E-73,1.47E-19,4.73E-14,0.023699593,0.008298303,0.345604536,0.638565259,0.480414719,0.906053317,0.914587208,0.981460177,0.995830795
1.01E+13,0,0.999999498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95E-34,6.76E-74,9.64E-20,3.54E-14,0.02300732,0.00800577,0.34310721,0.63659071,0.47707007,0.905786398,0.914834742,0.98394372,0.999591273
1.02E+13,0,0.9999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83E-34,1.31E-74,6.39E-20,2.64E-14,0.02235801,0.00766926,0.341243122,0.634611645,0.475107366,0.906557855,0.91540966,0.984552142,0.997740564
1.03E+13,0,0.999999503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84E-34,2.54E-75,4.23E-20,1.98E-14,0.021731057,0.007405589,0.339148969,0.631521527,0.473003895,0.904339337,0.914474474,0.979624514,0.999509738
1.04E+13,0,0.999999505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.84E-35,4.92E-76,2.79E-20,1.49E-14,0.02108252,0.007109875,0.336291839,0.630036663,0.470887982,0.90507722,0.912445609,0.979674706,0.994991888
1.05E+13,0,0.999999508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25E-35,9.51E-77,1.85E-20,1.11E-14,0.020479001,0.006853864,0.333951807,0.629241872,0.46803912,0.90227219,0.914079414,0.981486454,0.991536654
1.06E+13,0,0.99999951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04E-35,1.84E-77,1.22E-20,8.33E-15,0.0198979,0.006590676,0.331671719,0.627102051,0.466654628,0.90366025,0.912915586,0.984947328,0.997991422
1.07E+13,0,0.999999512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81E-36,3.56E-78,8.08E-21,6.25E-15,0.019319568,0.006337693,0.329785699,0.625448006,0.464242191,0.901621865,0.91431416,0.983735537,0.993358611
1.08E+13,0,0.999999514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73E-36,6.89E-79,5.32E-21,4.69E-15,0.018760401,0.006098987,0.327394827,0.624415207,0.462212093,0.902863572,0.909931621,0.980658932,0.998947269
1.09E+13,0,0.999999517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27E-36,1.34E-79,3.53E-21,3.50E-15,0.01820931,0.005870655,0.325077772,0.623841633,0.460173995,0.90158576,0.911440566,0.981554799,0.997148757
1.1E+13,0,0.999999519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09E-36,2.59E-80,2.33E-21,2.63E-15,0.01768802,0.005641468,0.322589671,0.62163726,0.45799885,0.902753891,0.909905921,0.979545024,0.998592659
1.11E+13,0,0.999999521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26E-37,5.03E-81,1.54E-21,1.97E-15,0.017206369,0.005427526,0.321242173,0.619713672,0.456372496,0.901439476,0.911625618,0.981721219,0.994679637
1.12E+13,0,0.999999523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53E-37,9.72E-82,1.02E-21,1.48E-15,0.016682489,0.00522881,0.318583272,0.617958201,0.454310001,0.901687053,0.908276874,0.97999967,0.990946199
1.13E+13,0,0.999999525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21E-37,1.88E-82,6.75E-22,1.10E-15,0.016188787,0.005023881,0.316216652,0.61571664,0.453051278,0.901979495,0.909921794,0.982601735,0.997691475
1.14E+13,0,0.999999527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84E-38,3.65E-83,4.46E-22,8.29E-16,0.015734192,0.004838755,0.313656366,0.614542348,0.452109879,0.901564366,0.910629793,0.986757627,0.990942317
1.15E+13,0,0.999999529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81E-38,7.05E-84,2.94E-22,6.22E-16,0.015281786,0.004644347,0.312266563,0.613068125,0.449881322,0.900047238,0.908484851,0.980796147,0.999568961
1.16E+13,0,0.999999531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35E-38,1.37E-84,1.95E-22,4.64E-16,0.014851999,0.004482857,0.310403955,0.611488277,0.447630381,0.899827805,0.908136512,0.981613076,0.997826942
1.17E+13,0,0.999999533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50E-39,2.65E-85,1.29E-22,3.49E-16,0.01443947,0.004300802,0.307761018,0.610716952,0.444879103,0.898453767,0.909368966,0.982325657,0.999322602
1.18E+13,0,0.999999535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13E-39,5.15E-86,8.53E-23,2.62E-16,0.014017198,0.004152057,0.305702402,0.609820109,0.442669606,0.898719517,0.906543602,0.977536113,0.996654812
1.19E+13,0,0.999999537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51E-39,9.96E-87,5.64E-23,1.96E-16,0.013620229,0.003990692,0.303887586,0.607654106,0.440861355,0.898920204,0.904904433,0.9796043,0.994696441
1.2E+13,0,0.999999539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-40,1.92E-87,3.74E-23,1.47E-16,0.01323871,0.003840434,0.302033019,0.605149415,0.438733245,0.896915238,0.907269518,0.980654224,0.994306305
1.21E+13,0,0.999999541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48E-40,3.73E-88,2.47E-23,1.10E-16,0.012858357,0.003699112,0.299737482,0.603823354,0.436646845,0.89692164,0.907768428,0.984798358,0.992155019
1.22E+13,0,0.999999543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67E-40,7.22E-89,1.63E-23,8.26E-17,0.012487652,0.003559599,0.297703201,0.602312278,0.434158475,0.89505091,0.907711215,0.983458474,0.99937135
1.23E+13,0,0.999999545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06E-41,1.40E-89,1.08E-23,6.17E-17,0.012125922,0.003426739,0.295719274,0.600692108,0.432884915,0.896037585,0.90447056,0.980773291,0.995202441
1.24E+13,0,0.999999547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88E-41,2.71E-90,7.15E-24,4.64E-17,0.01178435,0.003297927,0.294273041,0.599599334,0.430802747,0.893902619,0.906222666,0.98159259,0.999671906
1.25E+13,0,0.999999549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87E-41,5.29E-91,4.73E-24,3.49E-17,0.011464873,0.003176131,0.292030662,0.597849585,0.428632987,0.895820715,0.905044674,0.980224246,0.99683513
1.26E+13,0,0.99999955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.98E-42,1.02E-91,3.12E-24,2.61E-17,0.011125346,0.003050887,0.289879193,0.598017221,0.427204683,0.89407333,0.907287984,0.979829177,0.99826561
1.27E+13,0,0.999999552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32E-42,1.97E-92,2.07E-24,1.95E-17,0.01079788,0.002941843,0.287860017,0.596020133,0.425073634,0.895274872,0.901662222,0.980084653,0.993658555
1.28E+13,0,0.999999554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08E-42,3.83E-93,1.37E-24,1.47E-17,0.010496199,0.002825241,0.286419541,0.594343342,0.423745942,0.893944761,0.904186248,0.980856848,0.993225762
1.29E+13,0,0.999999556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99E-43,7.40E-94,9.02E-25,1.10E-17,0.010197417,0.002726881,0.284765335,0.592080582,0.422030187,0.893878156,0.90390462,0.983750449,0.997859371
1.3E+13,0,0.999999557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E-43,1.44E-94,5.98E-25,8.22E-18,0.009915624,0.00261511,0.282158428,0.590330945,0.420855976,0.894691823,0.903440541,0.981048891,0.995544502
1.31E+13,0,0.999999559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32E-43,2.78E-95,3.96E-25,6.18E-18,0.009641125,0.002525517,0.280438255,0.58966085,0.419671182,0.894109292,0.902050923,0.980750662,0.9997337
1.32E+13,0,0.999999561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E-43,5.42E-96,2.62E-25,4.64E-18,0.009362284,0.002425844,0.278788192,0.587741107,0.417926278,0.893042635,0.902370654,0.980645868,0.997352381
1.33E+13,0,0.999999562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37E-44,1.05E-96,1.73E-25,3.48E-18,0.009102644,0.002341856,0.277129191,0.586384976,0.415905451,0.892471765,0.902533289,0.978270063,0.996846027
1.34E+13,0,0.999999564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58E-44,2.03E-97,1.15E-25,2.60E-18,0.008848459,0.002253999,0.275150502,0.585958247,0.413436067,0.891274011,0.90129203,0.979017577,0.994499903
1.35E+13,0,0.999999566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24E-44,3.93E-98,7.61E-26,1.95E-18,0.008600118,0.002167718,0.273468814,0.584970921,0.411509954,0.891307487,0.901802113,0.98031631,0.991668719
1.36E+13,0,0.999999567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-45,7.61E-99,5.01E-26,1.47E-18,0.008350169,0.002087933,0.271483091,0.58289305,0.409620674,0.891919294,0.902798036,0.982575141,0.997276506
1.37E+13,0,0.999999569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88E-45,1.48E-99,3.32E-26,1.10E-18,0.008113493,0.002010722,0.27013703,0.581284882,0.407926483,0.889695203,0.901590704,0.983349185,0.99061707
1.38E+13,0,0.99999957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39E-45,2.86E-100,2.20E-26,8.24E-19,0.007887539,0.001934951,0.268341007,0.5797949,0.406578532,0.889898169,0.899120661,0.979793199,0.999499555
1.39E+13,0,0.999999572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67E-46,5.56E-101,1.46E-26,6.19E-19,0.007670819,0.001862395,0.266372175,0.57789411,0.403796812,0.888451855,0.90031966,0.980962683,0.998949215
1.4E+13,0,0.999999574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21E-46,1.08E-101,9.61E-27,4.64E-19,0.007450862,0.001794506,0.264482274,0.576845264,0.402578331,0.889234815,0.899923351,0.980271005,0.999869921
1.41E+13,0,0.999999575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55E-46,2.09E-102,6.38E-27,3.47E-19,0.007232007,0.001725372,0.263351662,0.575565567,0.401077317,0.887103045,0.901556415,0.97833758,0.995400977
1.42E+13,0,0.999999577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44E-47,4.04E-103,4.23E-27,2.60E-19,0.007031098,0.00166325,0.26150628,0.574169226,0.398999835,0.888806851,0.897530938,0.978159559,0.994468638
1.43E+13,0,0.999999578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58E-47,7.83E-104,2.78E-27,1.96E-19,0.006833461,0.001598343,0.259410888,0.573851583,0.397565702,0.887005194,0.898597329,0.980042804,0.996172988
1.44E+13,0,0.999999579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72E-47,1.52E-104,1.84E-27,1.46E-19,0.006645903,0.001542687,0.257872929,0.572557502,0.395687832,0.888454833,0.897843221,0.983256461,0.992815477
1.45E+13,0,0.999999581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.30E-48,2.94E-105,1.23E-27,1.10E-19,0.006463331,0.001480397,0.25647978,0.570536787,0.394818291,0.887095748,0.899060453,0.980448175,0.999311888
1.46E+13,0,0.999999582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00E-48,5.72E-106,8.11E-28,8.27E-20,0.006277651,0.001431349,0.254870519,0.56827748,0.393149279,0.887130702,0.89581015,0.979155859,0.997089112
1.47E+13,0,0.999999584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92E-48,1.11E-106,5.35E-28,6.19E-20,0.006105271,0.001376411,0.253027782,0.567022882,0.391689057,0.887897999,0.896856882,0.97989133,0.997617207
1.48E+13,0,0.999999585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.27E-49,2.15E-107,3.55E-28,4.63E-20,0.005935673,0.001325237,0.251498858,0.56636788,0.390933789,0.887126184,0.897730543,0.978848486,0.997604116
1.49E+13,0,0.999999587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46E-49,4.16E-108,2.35E-28,3.48E-20,0.005771978,0.001277025,0.249750529,0.564625311,0.389453332,0.886624797,0.896240284,0.979763046,0.997329401
1.5E+13,0,0.999999588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15E-49,8.06E-109,1.55E-28,2.61E-20,0.005605371,0.001229722,0.248534974,0.563649846,0.387431548,0.886217713,0.895719918,0.978363057,0.994076359
1.51E+13,0,0.999999589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03E-49,1.57E-109,1.03E-28,1.96E-20,0.005447885,0.00118386,0.246916717,0.562394675,0.385571128,0.884720913,0.896962922,0.982597642,0.992172139
1.52E+13,0,0.999999591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98E-50,3.03E-110,6.82E-29,1.47E-20,0.005297315,0.001140407,0.245177959,0.562312912,0.383528595,0.884619756,0.894850544,0.982938556,0.99888546
1.53E+13,0,0.999999592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40E-50,5.90E-111,4.52E-29,1.10E-20,0.005151343,0.001098204,0.243470386,0.560400599,0.381932518,0.885079585,0.89356994,0.980360444,0.995610304
1.54E+13,0,0.999999593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15E-50,1.14E-111,2.98E-29,8.28E-21,0.005006506,0.001056246,0.24244442,0.55903131,0.38031732,0.883541477,0.894696357,0.981840636,0.998580015
1.55E+13,0,0.999999595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57E-51,2.22E-112,1.98E-29,6.20E-21,0.004861379,0.001018941,0.240582339,0.557339045,0.378816582,0.883318391,0.895030605,0.980349362,0.996468003
1.56E+13,0,0.999999596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68E-51,4.29E-113,1.31E-29,4.65E-21,0.004726657,0.000979544,0.238909795,0.555643489,0.376626546,0.881888648,0.895379263,0.976911604,0.997982708
1.57E+13,0,0.999999597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29E-51,8.32E-114,8.64E-30,3.50E-21,0.004594204,0.000945418,0.237231263,0.554590537,0.375536177,0.883056605,0.892831682,0.977261797,0.995035105
1.58E+13,0,0.999999599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20E-52,1.61E-114,5.73E-30,2.62E-21,0.004469649,0.00090712,0.236199111,0.553411226,0.374184704,0.880744808,0.894190305,0.978964365,0.991807163
1.59E+13,0,0.9999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99E-52,3.13E-115,3.80E-30,1.96E-21,0.004347535,0.000876633,0.234918859,0.55209677,0.372389508,0.882097178,0.892630088,0.982170802,0.99692411
1.6E+13,0,0.999999601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44E-52,6.09E-116,2.52E-30,1.48E-21,0.004224583,0.000842372,0.233034294,0.551660667,0.370967798,0.880524383,0.894907569,0.98083187,0.993789329
1.61E+13,0,0.999999602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93E-53,1.18E-116,1.66E-30,1.11E-21,0.004109467,0.000813463,0.231625445,0.550876314,0.369253783,0.881913839,0.890526087,0.978112068,0.999819841
1.62E+13,0,0.999999604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34E-53,2.29E-117,1.10E-30,8.29E-22,0.003995061,0.00078335,0.23016837,0.549000673,0.368415718,0.880318174,0.892682694,0.979216908,0.996736648
1.63E+13,0,0.999999605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61E-53,4.44E-118,7.30E-31,6.22E-22,0.003886165,0.000753386,0.228998654,0.547135254,0.366833747,0.881152507,0.891555833,0.977809746,0.997387376
1.64E+13,0,0.999999606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.74E-54,8.58E-119,4.82E-31,4.68E-22,0.003774876,0.000726186,0.227423914,0.545883959,0.365392221,0.881816297,0.891341479,0.980352433,0.993659455
1.65E+13,0,0.999999607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73E-54,1.67E-119,3.20E-31,3.51E-22,0.003669626,0.00069996,0.225972712,0.54462946,0.364584582,0.880560851,0.890116413,0.977569973,0.991739273
1.66E+13,0,0.999999608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79E-54,3.23E-120,2.12E-31,2.63E-22,0.003568166,0.000674017,0.224450761,0.543480906,0.363506856,0.880708549,0.890804288,0.980197044,0.998155254
